scan_number,compound,theoretical_mz,observed_mz,mz_difference,tolerance_used,intensity,sn_ratio,mass_type,molecular_formula
248,Piperidine [M+H]+,86.09697399999999,86.0925,0.0044739999999876545,0.01,940.0,39.7,protonated,C5H11N
248,Toluene [M+H]+,93.070425,93.065,0.005425000000002456,0.01,18181.0,763.7,protonated,C7H8
248,Aniline [M+H]+,94.065674,94.062,0.00367400000000373,0.01,3909.0,164.0,protonated,C6H7N
248,Silicic acid [M+H]+,96.995712,96.9998,0.004087999999995873,0.01,3251.0,135.6,protonated,H4SiO4
248,Phosphoric acid [M+H]+,98.984722,98.9791,0.005622000000002458,0.01,2391.0,99.4,protonated,H3PO4
248,Triethylamine [M+H]+,102.12827451792,102.1225,0.005774517920002609,0.01,1250.0,51.6,protonated,C6H15N
248,PBG fragment 1 [M+H]+,122.060589,122.0562,0.004388999999989096,0.01,3169.0,123.3,protonated,C7H7NO
248,PBG fragment 2 [M+H]+,125.060255,125.0537,0.006554999999991651,0.01,19034.0,732.7,protonated,C7H8O2
248,Quinoline [M+H]+,130.06567426136002,130.0526,0.013074261360003447,0.02,2153.0,81.7,protonated,C9H7N
248,Quinoline [M+H]+,130.06567426136002,130.084,0.01832573863998732,0.02,2827.0,107.3,protonated,C9H7N
248,Coumarin [M+H]+,147.044605,147.0375,0.007104999999995698,0.01,11350.0,406.2,protonated,C9H6O2
248,Lead stearate [M+H]+,150.1130183766,150.1156,0.0025816234000046734,0.01,2938.0,103.0,protonated,C6H15NO3
248,Triethanolamine [M+H]+,150.11301899999998,150.1156,0.0025810000000205946,0.01,2938.0,103.0,protonated,C6H15NO3
248,WPBG-027 fragment [M+H]+,164.071154,164.0734,0.0022459999999853153,0.01,4081.0,133.2,protonated,C9H9NO2
248,Diphenylphosphine [M+H]+,187.06766201484,187.0568,0.010862014840000711,0.02,5187.0,147.8,protonated,C12H11P
248,Diphenylphosphine oxide [M+H]+,203.0625766344,203.0557,0.0068766343999868695,0.01,3038.0,79.0,protonated,C12H11OP
248,3-MPTMS [M+H]+,209.06676693637,209.0494,0.017366936369995756,0.02,2200.0,55.2,protonated,C7H16O3SSi
248,Diphenylphosphinic acid [M+H]+,219.05749125396,219.0478,0.009691253959999813,0.01,48916.0,1149.1,protonated,C12H11O2P
248,Lead oxide [M+H]+,224.979392,224.9693,0.010091999999986001,0.02,865.0,19.6,protonated,PbO
248,PBG [M+H]+,232.13375382118,232.1419,0.008146178819998795,0.01,3989.0,86.7,protonated,C14H17NO2
248,WPBG-027 [M+H]+,232.13375382118,232.1419,0.008146178819998795,0.01,3989.0,86.7,protonated,C14H17NO2
248,PBG [M+Na]+,254.115699,254.1194,0.0037010000000066157,0.01,1413.0,26.6,sodium_adduct,C14H17NO2
248,Palmitic acid [M+Na]+,279.23,279.2204,0.00960000000003447,0.01,72701.0,1111.6,sodium_adduct,C16H32O2
248,Linoleic acid [M+H]+,283.26370536157,283.2516,0.012105361569979323,0.02,106191.0,1559.6,protonated,C18H34O2
248,Oleic acid - H2O [M+H]+,283.26370536157,283.2516,0.012105361569979323,0.02,106191.0,1559.6,protonated,C18H34O2
248,Linoleic acid - H2O [M+H]+,283.26370536157,283.2516,0.012105361569979323,0.02,106191.0,1559.6,protonated,C18H34O2
248,Palmitoleic acid [M+H]+,283.26370536157,283.2516,0.012105361569979323,0.02,106191.0,1559.6,protonated,C18H34O2
248,Linoleic acid [M+Na]+,305.24565,305.2303,0.015350000000012187,0.02,5038.0,60.6,sodium_adduct,C18H34O2
248,Oleic acid [M+Na]+,305.24565,305.2303,0.015350000000012187,0.02,5038.0,60.6,sodium_adduct,C18H34O2
248,Stearic acid [M+Na]+,307.2613,307.2488,0.012499999999988631,0.02,3683.0,43.8,sodium_adduct,C18H36O2
248,Lead acetate [M+H]+,327.01108700000003,326.9956,0.015487000000007356,0.02,8017.0,85.4,protonated,PbC4H6O4
248,TOPO [M+H]+,387.3755779172,387.3603,0.015277917200023694,0.02,669267.0,5015.9,protonated,C24H51OP
248,Trioctylphosphine selenide (74Se),445.30313969764,445.2884,0.014739697639981841,0.02,763.0,5.1,protonated,C24H51P74Se
248,Trioctylphosphine selenide (76Se),447.29987689764,447.3121,0.012223102359996574,0.02,1671.0,11.3,protonated,C24H51P76Se
248,Trioctylphosphine selenide (78Se),449.29797239764,449.2817,0.016272397640022973,0.02,707.0,4.8,protonated,C24H51P78Se
248,TOPSe [M+H]+,451.29718459764,451.2836,0.01358459764003328,0.02,913.0,6.2,protonated,C24H51PSe
248,Trioctylphosphine selenide (80Se),451.29718459764,451.2836,0.01358459764003328,0.02,913.0,6.2,protonated,C24H51P80Se
249,DMSO [M+H]+,79.02176084405,79.0168,0.004960844049989532,0.01,1526.0,63.9,protonated,C2H6OS
249,DMSO-d6 [M+H]+,85.059423,85.06,0.0005770000000069331,0.01,19643.0,825.8,protonated,C2D6OS
249,Piperidine [M+H]+,86.09697399999999,86.0923,0.004673999999994294,0.01,958.0,40.2,protonated,C5H11N
249,Toluene [M+H]+,93.070425,93.065,0.005425000000002456,0.01,17108.0,716.0,protonated,C7H8
249,Aniline [M+H]+,94.065674,94.062,0.00367400000000373,0.01,4013.0,168.0,protonated,C6H7N
249,Silicic acid [M+H]+,96.995712,96.9998,0.004087999999995873,0.01,3205.0,133.6,protonated,H4SiO4
249,Phosphoric acid [M+H]+,98.984722,98.9793,0.00542200000001003,0.01,2841.0,118.0,protonated,H3PO4
249,Triethylamine [M+H]+,102.12827451792,102.122,0.006274517920004996,0.01,1277.0,52.8,protonated,C6H15N
249,PBG fragment 1 [M+H]+,122.060589,122.0568,0.0037889999999976,0.01,3018.0,118.9,protonated,C7H7NO
249,PBG fragment 2 [M+H]+,125.060255,125.0537,0.006554999999991651,0.01,18212.0,709.7,protonated,C7H8O2
249,Quinoline [M+H]+,130.06567426136002,130.0532,0.012474261360011951,0.02,2185.0,83.7,protonated,C9H7N
249,Quinoline [M+H]+,130.06567426136002,130.0835,0.017825738639970723,0.02,2795.0,107.1,protonated,C9H7N
249,Coumarin [M+H]+,147.044605,147.0377,0.006904999999989059,0.01,11082.0,398.1,protonated,C9H6O2
249,Lead stearate [M+H]+,150.1130183766,150.1155,0.0024816234000013537,0.01,3079.0,108.7,protonated,C6H15NO3
249,Triethanolamine [M+H]+,150.11301899999998,150.1155,0.002481000000017275,0.01,3079.0,108.7,protonated,C6H15NO3
249,WPBG-027 fragment [M+H]+,164.071154,164.0729,0.0017459999999971387,0.01,4128.0,134.9,protonated,C9H9NO2
249,Diphenylphosphine [M+H]+,187.06766201484,187.0569,0.010762014839997391,0.02,5478.0,156.6,protonated,C12H11P
249,Diphenylphosphine oxide [M+H]+,203.0625766344,203.056,0.006576634399976911,0.01,2996.0,78.1,protonated,C12H11OP
249,3-MPTMS [M+H]+,209.06676693637,209.0497,0.017066936369985797,0.02,2510.0,63.6,protonated,C7H16O3SSi
249,Diphenylphosphinic acid [M+H]+,219.05749125396,219.0477,0.009791253960003132,0.01,50719.0,1203.5,protonated,C12H11O2P
249,Lead oxide [M+H]+,224.979392,224.9689,0.01049199999999928,0.02,919.0,21.0,protonated,PbO
249,Lead hydroxide [M+H]+,226.995042,226.9901,0.00494199999999978,0.01,653.0,14.7,protonated,PbOH2
249,PBG [M+H]+,232.13375382118,232.142,0.008246178820002115,0.01,3942.0,86.4,protonated,C14H17NO2
249,WPBG-027 [M+H]+,232.13375382118,232.142,0.008246178820002115,0.01,3942.0,86.4,protonated,C14H17NO2
249,Palmitic acid [M+Na]+,279.23,279.2205,0.009500000000002728,0.01,63614.0,987.7,sodium_adduct,C16H32O2
249,Linoleic acid [M+H]+,283.26370536157,283.2517,0.012005361569947581,0.02,83830.0,1250.8,protonated,C18H34O2
249,Oleic acid - H2O [M+H]+,283.26370536157,283.2517,0.012005361569947581,0.02,83830.0,1250.8,protonated,C18H34O2
249,Linoleic acid - H2O [M+H]+,283.26370536157,283.2517,0.012005361569947581,0.02,83830.0,1250.8,protonated,C18H34O2
249,Palmitoleic acid [M+H]+,283.26370536157,283.2517,0.012005361569947581,0.02,83830.0,1250.8,protonated,C18H34O2
249,Linoleic acid [M+Na]+,305.24565,305.2291,0.01654999999999518,0.02,4551.0,55.6,sodium_adduct,C18H34O2
249,Oleic acid [M+Na]+,305.24565,305.2291,0.01654999999999518,0.02,4551.0,55.6,sodium_adduct,C18H34O2
249,Stearic acid [M+Na]+,307.2613,307.2481,0.013199999999983447,0.02,3677.0,44.4,sodium_adduct,C18H36O2
249,Lead acetate [M+H]+,327.01108700000003,326.995,0.016087000000027274,0.02,8375.0,90.3,protonated,PbC4H6O4
249,TOPO [M+H]+,387.3755779172,387.3603,0.015277917200023694,0.02,639752.0,4889.1,protonated,C24H51OP
249,Trioctylphosphine selenide (74Se),445.30313969764,445.2885,0.014639697640006943,0.02,773.0,5.3,protonated,C24H51P74Se
249,Trioctylphosphine selenide (76Se),447.29987689764,447.3123,0.012423102360003213,0.02,1608.0,11.0,protonated,C24H51P76Se
249,Trioctylphosphine selenide (82Se),453.29736269764,453.2832,0.014162697639960697,0.02,649.0,4.5,protonated,C24H51P82Se
250,DMSO [M+H]+,79.02176084405,79.0169,0.004860844049986213,0.01,1727.0,73.2,protonated,C2H6OS
250,DMSO-d6 [M+H]+,85.059423,85.06,0.0005770000000069331,0.01,20193.0,851.6,protonated,C2D6OS
250,Piperidine [M+H]+,86.09697399999999,86.092,0.004973999999990042,0.01,790.0,33.3,protonated,C5H11N
250,Toluene [M+H]+,93.070425,93.0651,0.005324999999999136,0.01,15814.0,665.9,protonated,C7H8
250,Aniline [M+H]+,94.065674,94.0619,0.0037740000000070495,0.01,3913.0,164.6,protonated,C6H7N
250,Silicic acid [M+H]+,96.995712,97.0,0.004288000000002512,0.01,3414.0,142.7,protonated,H4SiO4
250,Phosphoric acid [M+H]+,98.984722,98.9794,0.00532200000000671,0.01,3188.0,132.6,protonated,H3PO4
250,Triethylamine [M+H]+,102.12827451792,102.1225,0.005774517920002609,0.01,1227.0,50.6,protonated,C6H15N
250,PBG fragment 1 [M+H]+,122.060589,122.0559,0.004688999999999055,0.01,3382.0,133.1,protonated,C7H7NO
250,PBG fragment 2 [M+H]+,125.060255,125.0539,0.006354999999999222,0.01,17936.0,699.1,protonated,C7H8O2
250,Quinoline [M+H]+,130.06567426136002,130.0528,0.01287426136002523,0.02,2162.0,82.5,protonated,C9H7N
250,Quinoline [M+H]+,130.06567426136002,130.084,0.01832573863998732,0.02,2904.0,110.8,protonated,C9H7N
250,Coumarin [M+H]+,147.044605,147.0377,0.006904999999989059,0.01,10986.0,394.9,protonated,C9H6O2
250,Lead stearate [M+H]+,150.1130183766,150.1149,0.0018816234000098575,0.01,3050.0,107.9,protonated,C6H15NO3
250,Triethanolamine [M+H]+,150.11301899999998,150.1149,0.0018810000000257787,0.01,3050.0,107.9,protonated,C6H15NO3
250,WPBG-027 fragment [M+H]+,164.071154,164.0726,0.0014459999999871798,0.01,4217.0,138.5,protonated,C9H9NO2
250,Diphenylphosphine [M+H]+,187.06766201484,187.0562,0.011462014840020629,0.02,6128.0,177.9,protonated,C12H11P
250,Diphenylphosphine oxide [M+H]+,203.0625766344,203.0538,0.0087766343999931,0.01,3119.0,82.8,protonated,C12H11OP
250,3-MPTMS [M+H]+,209.06676693637,209.0497,0.017066936369985797,0.02,2522.0,64.9,protonated,C7H16O3SSi
250,Diphenylphosphinic acid [M+H]+,219.05749125396,219.0477,0.009791253960003132,0.01,55240.0,1332.9,protonated,C12H11O2P
250,Lead oxide [M+H]+,224.979392,224.9698,0.009591999999997824,0.01,812.0,18.9,protonated,PbO
250,PBG [M+H]+,232.13375382118,232.1418,0.008046178819995475,0.01,3781.0,84.4,protonated,C14H17NO2
250,WPBG-027 [M+H]+,232.13375382118,232.1418,0.008046178819995475,0.01,3781.0,84.4,protonated,C14H17NO2
250,Palmitic acid [M+Na]+,279.23,279.2206,0.00940000000002783,0.01,55961.0,874.4,sodium_adduct,C16H32O2
250,Linoleic acid [M+H]+,283.26370536157,283.2517,0.012005361569947581,0.02,67625.0,1015.6,protonated,C18H34O2
250,Oleic acid - H2O [M+H]+,283.26370536157,283.2517,0.012005361569947581,0.02,67625.0,1015.6,protonated,C18H34O2
250,Linoleic acid - H2O [M+H]+,283.26370536157,283.2517,0.012005361569947581,0.02,67625.0,1015.6,protonated,C18H34O2
250,Palmitoleic acid [M+H]+,283.26370536157,283.2517,0.012005361569947581,0.02,67625.0,1015.6,protonated,C18H34O2
250,Linoleic acid [M+Na]+,305.24565,305.23,0.015649999999993724,0.02,4597.0,56.1,sodium_adduct,C18H34O2
250,Linoleic acid [M+Na]+,305.24565,305.2656,0.01994999999999436,0.02,2860.0,34.9,sodium_adduct,C18H34O2
250,Oleic acid [M+Na]+,305.24565,305.23,0.015649999999993724,0.02,4597.0,56.1,sodium_adduct,C18H34O2
250,Oleic acid [M+Na]+,305.24565,305.2656,0.01994999999999436,0.02,2860.0,34.9,sodium_adduct,C18H34O2
250,Stearic acid [M+Na]+,307.2613,307.2483,0.013000000000033651,0.02,3327.0,40.1,sodium_adduct,C18H36O2
250,Lead acetate [M+H]+,327.01108700000003,326.9954,0.015687000000013995,0.02,8275.0,88.3,protonated,PbC4H6O4
250,TOPO [M+H]+,387.3755779172,387.3604,0.015177917199991953,0.02,629129.0,4756.0,protonated,C24H51OP
250,Trioctylphosphine selenide (74Se),445.30313969764,445.2876,0.015539697640008399,0.02,823.0,5.6,protonated,C24H51P74Se
250,Trioctylphosphine selenide (76Se),447.29987689764,447.3084,0.008523102360015855,0.01,1732.0,11.9,protonated,C24H51P76Se
251,DMSO [M+H]+,79.02176084405,79.0168,0.004960844049989532,0.01,1767.0,73.0,protonated,C2H6OS
251,DMSO-d6 [M+H]+,85.059423,85.0601,0.0006770000000102527,0.01,19432.0,804.3,protonated,C2D6OS
251,Piperidine [M+H]+,86.09697399999999,86.0918,0.00517399999998247,0.01,987.0,40.8,protonated,C5H11N
251,Toluene [M+H]+,93.070425,93.0651,0.005324999999999136,0.01,15950.0,657.6,protonated,C7H8
251,Aniline [M+H]+,94.065674,94.0618,0.0038739999999961583,0.01,4152.0,171.2,protonated,C6H7N
251,Silicic acid [M+H]+,96.995712,96.9999,0.004187999999999192,0.01,3644.0,149.8,protonated,H4SiO4
251,Phosphoric acid [M+H]+,98.984722,98.9793,0.00542200000001003,0.01,2981.0,121.9,protonated,H3PO4
251,Triethylamine [M+H]+,102.12827451792,102.1226,0.005674517919999289,0.01,1542.0,62.5,protonated,C6H15N
251,PBG fragment 1 [M+H]+,122.060589,122.0555,0.005088999999998123,0.01,3721.0,144.0,protonated,C7H7NO
251,PBG fragment 2 [M+H]+,125.060255,125.0539,0.006354999999999222,0.01,17685.0,680.1,protonated,C7H8O2
251,Quinoline [M+H]+,130.06567426136002,130.0527,0.01297426136002855,0.02,2502.0,94.6,protonated,C9H7N
251,Quinoline [M+H]+,130.06567426136002,130.084,0.01832573863998732,0.02,3084.0,116.6,protonated,C9H7N
251,Coumarin [M+H]+,147.044605,147.0378,0.006804999999985739,0.01,10928.0,389.6,protonated,C9H6O2
251,Lead stearate [M+H]+,150.1130183766,150.115,0.001981623400013177,0.01,3160.0,110.6,protonated,C6H15NO3
251,Triethanolamine [M+H]+,150.11301899999998,150.115,0.0019810000000290984,0.01,3160.0,110.6,protonated,C6H15NO3
251,WPBG-027 fragment [M+H]+,164.071154,164.0724,0.0012459999999805405,0.01,4139.0,134.9,protonated,C9H9NO2
251,Diphenylphosphine [M+H]+,187.06766201484,187.0552,0.012462014839996982,0.02,6250.0,179.5,protonated,C12H11P
251,3-MPTMS [M+H]+,209.06676693637,209.0503,0.0164669363699943,0.02,2554.0,65.4,protonated,C7H16O3SSi
251,Diphenylphosphinic acid [M+H]+,219.05749125396,219.0478,0.009691253959999813,0.01,59950.0,1439.2,protonated,C12H11O2P
251,Lead oxide [M+H]+,224.979392,224.9691,0.01029199999999264,0.02,919.0,21.3,protonated,PbO
251,PBG [M+H]+,232.13375382118,232.1421,0.008346178820005434,0.01,3806.0,84.1,protonated,C14H17NO2
251,WPBG-027 [M+H]+,232.13375382118,232.1421,0.008346178820005434,0.01,3806.0,84.1,protonated,C14H17NO2
251,Diphenylphosphine selenide (78Se),264.98497111484,264.9652,0.019771114840011705,0.02,672.0,12.0,protonated,C12H11P78Se
251,Palmitic acid [M+Na]+,279.23,279.2207,0.00929999999999609,0.01,48719.0,766.6,sodium_adduct,C16H32O2
251,Linoleic acid [M+H]+,283.26370536157,283.2515,0.01220536156995422,0.02,53395.0,808.2,protonated,C18H34O2
251,Oleic acid - H2O [M+H]+,283.26370536157,283.2515,0.01220536156995422,0.02,53395.0,808.2,protonated,C18H34O2
251,Linoleic acid - H2O [M+H]+,283.26370536157,283.2515,0.01220536156995422,0.02,53395.0,808.2,protonated,C18H34O2
251,Palmitoleic acid [M+H]+,283.26370536157,283.2515,0.01220536156995422,0.02,53395.0,808.2,protonated,C18H34O2
251,Linoleic acid [M+Na]+,305.24565,305.231,0.014650000000017371,0.02,4701.0,57.8,sodium_adduct,C18H34O2
251,Oleic acid [M+Na]+,305.24565,305.231,0.014650000000017371,0.02,4701.0,57.8,sodium_adduct,C18H34O2
251,Stearic acid [M+Na]+,307.2613,307.2483,0.013000000000033651,0.02,3167.0,38.5,sodium_adduct,C18H36O2
251,Lead acetate [M+H]+,327.01108700000003,326.9955,0.015587000000039097,0.02,8428.0,91.0,protonated,PbC4H6O4
251,TOPO [M+H]+,387.3755779172,387.3604,0.015177917199991953,0.02,609361.0,4651.1,protonated,C24H51OP
251,Trioctylphosphine selenide (74Se),445.30313969764,445.2895,0.01363969764003059,0.02,856.0,6.0,protonated,C24H51P74Se
251,Trioctylphosphine selenide (76Se),447.29987689764,447.3127,0.012823102360016492,0.02,1830.0,12.8,protonated,C24H51P76Se
251,Trioctylphosphine selenide (82Se),453.29736269764,453.2838,0.013562697639997623,0.02,677.0,4.7,protonated,C24H51P82Se
252,DMSO [M+H]+,79.02176084405,79.0169,0.004860844049986213,0.01,1765.0,68.8,protonated,C2H6OS
252,DMSO-d6 [M+H]+,85.059423,85.0602,0.0007769999999993615,0.01,19274.0,760.1,protonated,C2D6OS
252,Piperidine [M+H]+,86.09697399999999,86.0926,0.004373999999984335,0.01,1074.0,42.4,protonated,C5H11N
252,Toluene [M+H]+,93.070425,93.065,0.005425000000002456,0.01,15439.0,612.5,protonated,C7H8
252,Aniline [M+H]+,94.065674,94.0613,0.004373999999998546,0.01,4047.0,160.7,protonated,C6H7N
252,Silicic acid [M+H]+,96.995712,96.9998,0.004087999999995873,0.01,3202.0,127.1,protonated,H4SiO4
252,Phosphoric acid [M+H]+,98.984722,98.9793,0.00542200000001003,0.01,3064.0,121.3,protonated,H3PO4
252,Triethylamine [M+H]+,102.12827451792,102.1222,0.006074517919998357,0.01,1423.0,55.9,protonated,C6H15N
252,PBG fragment 1 [M+H]+,122.060589,122.0551,0.005488999999997191,0.01,3644.0,138.9,protonated,C7H7NO
252,PBG fragment 2 [M+H]+,125.060255,125.0538,0.006455000000002542,0.01,17334.0,657.3,protonated,C7H8O2
252,Quinoline [M+H]+,130.06567426136002,130.0523,0.013374261360013406,0.02,2150.0,80.3,protonated,C9H7N
252,Quinoline [M+H]+,130.06567426136002,130.0842,0.01852573863999396,0.02,3139.0,117.2,protonated,C9H7N
252,Coumarin [M+H]+,147.044605,147.0376,0.0070049999999923784,0.01,10847.0,385.6,protonated,C9H6O2
252,Lead stearate [M+H]+,150.1130183766,150.1149,0.0018816234000098575,0.01,2788.0,97.3,protonated,C6H15NO3
252,Triethanolamine [M+H]+,150.11301899999998,150.1149,0.0018810000000257787,0.01,2788.0,97.3,protonated,C6H15NO3
252,WPBG-027 fragment [M+H]+,164.071154,164.0722,0.0010460000000023228,0.01,4089.0,133.3,protonated,C9H9NO2
252,Diphenylphosphine [M+H]+,187.06766201484,187.0539,0.013762014840011716,0.02,6178.0,178.8,protonated,C12H11P
252,Diphenylphosphine oxide [M+H]+,203.0625766344,203.0535,0.009076634399974637,0.01,3110.0,83.4,protonated,C12H11OP
252,3-MPTMS [M+H]+,209.06676693637,209.049,0.017766936369980613,0.02,2702.0,70.5,protonated,C7H16O3SSi
252,Diphenylphosphinic acid [M+H]+,219.05749125396,219.0478,0.009691253959999813,0.01,64534.0,1577.8,protonated,C12H11O2P
252,Lead oxide [M+H]+,224.979392,224.9713,0.008091999999976451,0.01,901.0,21.2,protonated,PbO
252,PBG [M+H]+,232.13375382118,232.1432,0.009446178820013529,0.01,3983.0,90.3,protonated,C14H17NO2
252,WPBG-027 [M+H]+,232.13375382118,232.1432,0.009446178820013529,0.01,3983.0,90.3,protonated,C14H17NO2
252,PBG [M+Na]+,254.115699,254.1119,0.003799000000014985,0.01,1084.0,21.5,sodium_adduct,C14H17NO2
252,Diphenylphosphine selenide (80Se),266.98418331484,266.981,0.003183314839986906,0.01,590.0,10.6,protonated,C12H11P80Se
252,Palmitic acid [M+Na]+,279.23,279.2208,0.009200000000021191,0.01,41897.0,673.9,sodium_adduct,C16H32O2
252,Linoleic acid [M+H]+,283.26370536157,283.2513,0.01240536156996086,0.02,43129.0,666.2,protonated,C18H34O2
252,Oleic acid - H2O [M+H]+,283.26370536157,283.2513,0.01240536156996086,0.02,43129.0,666.2,protonated,C18H34O2
252,Linoleic acid - H2O [M+H]+,283.26370536157,283.2513,0.01240536156996086,0.02,43129.0,666.2,protonated,C18H34O2
252,Palmitoleic acid [M+H]+,283.26370536157,283.2513,0.01240536156996086,0.02,43129.0,666.2,protonated,C18H34O2
252,Stearic acid [M+Na]+,307.2613,307.2493,0.012000000000000455,0.02,3102.0,38.4,sodium_adduct,C18H36O2
252,Lead acetate [M+H]+,327.01108700000003,326.9958,0.01528700000005756,0.02,8409.0,92.2,protonated,PbC4H6O4
252,TOPO [M+H]+,387.3755779172,387.3603,0.015277917200023694,0.02,580078.0,4472.6,protonated,C24H51OP
252,Trioctylphosphine selenide (74Se),445.30313969764,445.2903,0.012839697640004033,0.02,720.0,5.1,protonated,C24H51P74Se
252,Trioctylphosphine selenide (76Se),447.29987689764,447.3159,0.016023102360009034,0.02,1710.0,12.1,protonated,C24H51P76Se
253,DMSO [M+H]+,79.02176084405,79.0167,0.005060844049992852,0.01,1866.0,73.4,protonated,C2H6OS
253,DMSO-d6 [M+H]+,85.059423,85.06,0.0005770000000069331,0.01,19332.0,766.4,protonated,C2D6OS
253,Piperidine [M+H]+,86.09697399999999,86.0928,0.004173999999991906,0.01,1050.0,41.6,protonated,C5H11N
253,Toluene [M+H]+,93.070425,93.0649,0.005525000000005775,0.01,15089.0,598.2,protonated,C7H8
253,Aniline [M+H]+,94.065674,94.0615,0.004174000000006117,0.01,3853.0,152.8,protonated,C6H7N
253,Silicic acid [M+H]+,96.995712,96.9998,0.004087999999995873,0.01,3123.0,123.7,protonated,H4SiO4
253,Phosphoric acid [M+H]+,98.984722,98.9794,0.00532200000000671,0.01,2723.0,107.7,protonated,H3PO4
253,Triethylamine [M+H]+,102.12827451792,102.122,0.006274517920004996,0.01,1348.0,52.9,protonated,C6H15N
253,PBG fragment 1 [M+H]+,122.060589,122.0556,0.004988999999994803,0.01,3673.0,139.4,protonated,C7H7NO
253,PBG fragment 2 [M+H]+,125.060255,125.0537,0.006554999999991651,0.01,17253.0,653.0,protonated,C7H8O2
253,Quinoline [M+H]+,130.06567426136002,130.0528,0.01287426136002523,0.02,2375.0,88.5,protonated,C9H7N
253,Quinoline [M+H]+,130.06567426136002,130.0837,0.018025738639977362,0.02,3153.0,117.5,protonated,C9H7N
253,Coumarin [M+H]+,147.044605,147.0376,0.0070049999999923784,0.01,11026.0,392.2,protonated,C9H6O2
253,Lead stearate [M+H]+,150.1130183766,150.1146,0.0015816233999998985,0.01,2864.0,100.3,protonated,C6H15NO3
253,Triethanolamine [M+H]+,150.11301899999998,150.1146,0.0015810000000158198,0.01,2864.0,100.3,protonated,C6H15NO3
253,Quinoline [M+Na]+,152.047619,152.0347,0.012919000000010783,0.02,685.0,23.7,sodium_adduct,C9H7N
253,WPBG-027 fragment [M+H]+,164.071154,164.0725,0.00134599999998386,0.01,3968.0,130.1,protonated,C9H9NO2
253,Diphenylphosphine [M+H]+,187.06766201484,187.0544,0.01326201484002354,0.02,5868.0,174.5,protonated,C12H11P
253,Diphenylphosphine oxide [M+H]+,203.0625766344,203.052,0.01057663439999601,0.02,3046.0,83.6,protonated,C12H11OP
253,3-MPTMS [M+H]+,209.06676693637,209.0495,0.017266936369992436,0.02,2567.0,68.7,protonated,C7H16O3SSi
253,Diphenylphosphinic acid [M+H]+,219.05749125396,219.0478,0.009691253959999813,0.01,68276.0,1724.6,protonated,C12H11O2P
253,Lead oxide [M+H]+,224.979392,224.9701,0.009291999999987866,0.01,861.0,21.1,protonated,PbO
253,PBG [M+H]+,232.13375382118,232.1444,0.010646178819996521,0.02,3828.0,89.6,protonated,C14H17NO2
253,WPBG-027 [M+H]+,232.13375382118,232.1444,0.010646178819996521,0.02,3828.0,89.6,protonated,C14H17NO2
253,PBG [M+Na]+,254.115699,254.1115,0.004198999999999842,0.01,1177.0,24.3,sodium_adduct,C14H17NO2
253,Diphenylphosphine selenide (78Se),264.98497111484,264.9677,0.01727111484001398,0.02,581.0,11.0,protonated,C12H11P78Se
253,Palmitic acid [M+Na]+,279.23,279.2203,0.009700000000009368,0.01,37284.0,624.9,sodium_adduct,C16H32O2
253,Linoleic acid [M+H]+,283.26370536157,283.2512,0.012505361569992601,0.02,34389.0,553.5,protonated,C18H34O2
253,Oleic acid - H2O [M+H]+,283.26370536157,283.2512,0.012505361569992601,0.02,34389.0,553.5,protonated,C18H34O2
253,Linoleic acid - H2O [M+H]+,283.26370536157,283.2512,0.012505361569992601,0.02,34389.0,553.5,protonated,C18H34O2
253,Palmitoleic acid [M+H]+,283.26370536157,283.2512,0.012505361569992601,0.02,34389.0,553.5,protonated,C18H34O2
253,Linoleic acid [M+Na]+,305.24565,305.2649,0.019249999999999545,0.02,2598.0,34.1,sodium_adduct,C18H34O2
253,Oleic acid [M+Na]+,305.24565,305.2649,0.019249999999999545,0.02,2598.0,34.1,sodium_adduct,C18H34O2
253,Stearic acid [M+Na]+,307.2613,307.2488,0.012499999999988631,0.02,3115.0,40.4,sodium_adduct,C18H36O2
253,Lead acetate [M+H]+,327.01108700000003,326.9951,0.015987000000052376,0.02,8282.0,95.2,protonated,PbC4H6O4
253,TOPO [M+H]+,387.3755779172,387.36,0.015577917200005231,0.02,541809.0,4377.2,protonated,C24H51OP
253,Trioctylphosphine selenide (74Se),445.30313969764,445.2847,0.018439697640019403,0.02,704.0,5.2,protonated,C24H51P74Se
253,Trioctylphosphine selenide (76Se),447.29987689764,447.3144,0.01452310235998766,0.02,1485.0,11.0,protonated,C24H51P76Se
254,DMSO [M+H]+,79.02176084405,79.0165,0.005260844049999491,0.01,1817.0,71.9,protonated,C2H6OS
254,DMSO-d6 [M+H]+,85.059423,85.0599,0.0004770000000036134,0.01,19641.0,780.7,protonated,C2D6OS
254,Piperidine [M+H]+,86.09697399999999,86.0928,0.004173999999991906,0.01,969.0,38.5,protonated,C5H11N
254,Toluene [M+H]+,93.070425,93.065,0.005425000000002456,0.01,13725.0,544.8,protonated,C7H8
254,Aniline [M+H]+,94.065674,94.0618,0.0038739999999961583,0.01,3612.0,143.3,protonated,C6H7N
254,Silicic acid [M+H]+,96.995712,96.9997,0.003988000000006764,0.01,3480.0,137.6,protonated,H4SiO4
254,Phosphoric acid [M+H]+,98.984722,98.9788,0.0059219999999982065,0.01,2501.0,98.7,protonated,H3PO4
254,Triethylamine [M+H]+,102.12827451792,102.1226,0.005674517919999289,0.01,1287.0,50.5,protonated,C6H15N
